timestamp,x,y,jump
29.430127,272,526,0
29.464688,262,526,0
29.497899,255,526,0
29.529298,250,526,0
29.561523,246,526,0
29.597239,242,526,0
29.630742,247,526,0
29.667452,253,526,0
29.698779,290,526,0
29.730228,338,526,0
29.764714,395,526,0
29.79621,432,526,0
29.833582,469,526,0
29.86565,492,526,0
29.898379,510,526,0
29.92961,520,526,0
29.963113,571,526,0
29.995643,683,526,0
30.03071,767,526,0
30.061654,817,526,0
30.094565,850,526,0
30.130877,872,526,0
30.163828,890,526,0
30.198477,913,526,0
30.229427,1185,526,0
30.261918,1453,526,0
30.296653,1460,526,0
30.330632,1464,526,0
30.362926,1467,526,0
30.397531,1467,526,0
30.430066,1506,526,0
30.464929,1623,526,0
30.495468,1695,526,0
30.528798,1764,526,0
30.561307,1802,526,0
30.6004,1827,526,0
30.632797,1838,526,0
30.664569,1848,526,0
30.699633,1856,526,0
30.730251,1862,526,0
30.762926,1862,526,0
30.799953,1867,526,0
30.831979,1869,526,0
30.866773,1870,526,0
30.896433,1869,526,0
30.933506,1870,526,0
30.967595,1871,526,0
31.23588,311,617,0
31.263641,274,617,0
31.298608,242,617,0
31.329831,218,617,0
31.363458,198,617,0
31.397121,184,617,0
31.433843,175,617,0
31.464263,169,617,0
31.500086,164,617,0
31.530519,161,617,0
31.566143,157,617,0
31.598826,153,617,0
31.631789,161,617,0
31.667986,415,617,0
31.701958,457,617,0
31.734391,485,617,0
31.766925,512,617,0
31.801778,534,617,0
31.83087,544,617,0
31.861192,578,617,0
31.896427,667,617,0
31.932105,731,617,0
31.961283,768,617,0
31.998441,800,617,0
32.033009,817,617,0
32.065583,835,617,0
32.097786,844,617,0
32.135242,854,617,0
32.165983,869,617,0
32.201653,913,617,0
32.233667,946,617,0
32.266215,974,617,0
32.299376,999,617,0
32.329535,1018,617,0
32.361998,1031,617,0
32.395137,1044,617,0
32.430217,1112,617,0
32.464216,1231,617,0
32.499315,1318,617,0
32.533794,1373,617,0
32.564888,1402,617,0
32.597537,1426,617,0
32.63322,1458,617,0
32.666407,1535,617,0
32.698965,1586,617,0
32.732603,1619,617,0
32.765939,1645,617,0
32.801322,1666,617,0
32.830739,1675,617,0
32.8651,1682,617,0
32.901013,1687,617,0
32.933049,1695,617,0
33.200146,269,710,0
33.233223,262,710,0
33.263897,259,710,0
33.294732,254,710,0
33.328677,252,710,0
33.360103,251,710,0
33.396668,250,710,0
33.428748,249,710,0
33.463739,249,710,0
33.498686,257,710,0
33.531037,329,710,0
33.564001,419,710,0
33.599261,488,710,0
33.632968,537,710,0
33.665127,578,710,0
33.699308,607,710,0
33.73007,715,710,0
33.764117,856,710,0
33.796817,935,710,0
33.830652,979,710,0
33.864067,1012,710,0
33.894263,1029,710,0
33.930675,1041,710,0
33.965923,1099,710,0
33.996933,1192,710,0
34.033468,1276,710,0
34.068353,1323,710,0
34.097497,1344,710,0
34.134348,1362,710,0
34.168016,1391,710,0
34.200761,1480,710,0
34.23399,1556,710,0
34.266524,1606,710,0
34.296217,1647,710,0
34.330736,1680,710,0
34.363829,1704,710,0
34.394679,1712,710,0
34.430104,1712,710,0
34.462207,1720,710,0
34.496773,1722,710,0
34.768509,235,794,0
34.798989,225,794,0
34.836329,216,794,0
34.867102,215,794,0
34.897512,213,794,0
34.933401,215,794,0
34.966275,214,794,0
34.997395,215,794,0
35.0295,227,794,0
35.064846,707,794,0
35.096733,707,794,0
35.131791,705,794,0
35.164826,705,794,0
35.198104,704,794,0
35.230007,704,794,0
35.265613,710,794,0
35.298259,772,794,0
35.334723,839,794,0
35.367702,881,794,0
35.40049,918,794,0
35.431955,950,794,0
35.465176,974,794,0
35.499991,1029,794,0
35.52997,1123,794,0
35.563321,1209,794,0
35.595117,1260,794,0
35.631746,1295,794,0
35.662421,1309,794,0
35.696828,1605,794,0
35.72677,1691,794,0
35.764344,1705,794,0
35.79556,1712,794,0
35.829866,1715,794,0
35.863936,1759,794,0
35.900335,1784,794,0
35.929595,1796,794,0
35.964727,1811,794,0
35.996831,1823,794,0
36.035476,1833,794,0
36.064205,1838,794,0
36.100973,1839,794,0
36.131723,1839,794,0
36.163886,1840,794,0
36.430886,264,885,0
36.468511,255,885,0
36.50061,250,885,0
36.533379,245,885,0
36.568319,243,885,0
36.600547,240,885,0
36.634089,239,885,0
36.66376,237,885,0
36.698651,235,885,0
36.732607,229,885,0
36.76261,229,885,0
36.799009,229,885,0
36.830454,271,885,0
36.865553,641,885,0
36.899532,680,885,0
36.930217,706,885,0
36.963033,721,885,0
36.997813,735,885,0
37.028538,741,885,0
37.064279,747,885,0
37.09598,755,885,0
37.130615,838,885,0
37.161678,1112,885,0
37.19793,1168,885,0
37.229268,1196,885,0
37.261087,1216,885,0
37.297095,1227,885,0
37.329808,1278,885,0
37.999101,308,975,0
38.031153,287,975,0
38.067135,266,975,0
38.100573,255,975,0
38.130479,249,975,0
38.164417,248,975,0
38.198955,246,975,0
38.232188,243,975,0
38.268766,237,975,0
38.299295,235,975,0
38.331168,233,975,0
38.36779,230,975,0
38.39686,226,975,0
38.431061,223,975,0
38.465441,229,975,0
38.498427,259,975,0
38.532438,303,975,0
38.567532,348,975,0
38.598455,379,975,0
38.63415,413,975,0
38.665871,435,975,0
38.698019,518,975,0
38.731116,825,975,0
38.761076,867,975,0
38.796412,902,975,0
38.82989,927,975,0
38.862397,941,975,0
38.900108,961,975,0
38.931263,1001,975,0
38.961053,1032,975,0
38.994952,1059,975,0
39.029387,1077,975,0
39.061681,1091,975,0
39.095615,1104,975,0
39.135108,1107,975,0
