timestamp,x,y,jump
24.064097,1868,76,0
24.099909,1871,76,0
24.132141,1870,76,0
24.164605,1868,76,0
24.199053,1868,76,0
24.464457,165,166,0
24.498072,161,166,0
24.532106,159,166,0
24.566488,161,166,0
24.596849,164,166,0
24.629219,168,166,0
24.661707,172,166,0
24.69604,175,166,0
24.731037,177,166,0
24.766869,179,166,0
24.799737,204,166,0
24.830512,238,166,0
24.862267,277,166,0
24.898232,316,166,0
24.93068,347,166,0
24.96409,373,166,0
24.996432,391,166,0
25.029902,474,166,0
25.061976,562,166,0
25.095683,635,166,0
25.130427,683,166,0
25.165136,713,166,0
25.19803,732,166,0
25.231929,752,166,0
25.262871,763,166,0
25.299603,775,166,0
25.330373,782,166,0
25.363868,790,166,0
25.395029,799,166,0
25.429494,808,166,0
25.464054,814,166,0
25.500218,817,166,0
25.534192,819,166,0
25.566978,822,166,0
25.599621,885,166,0
25.630009,948,166,0
25.662682,1008,166,0
25.695267,1053,166,0
25.731597,1086,166,0
25.764758,1108,166,0
25.796819,1125,166,0
25.82933,1141,166,0
25.86079,1237,166,0
25.892284,1313,166,0
25.927573,1395,166,0
25.961958,1447,166,0
25.996906,1487,166,0
26.029391,1514,166,0
26.063043,1531,166,0
26.097346,1606,166,0
26.131143,1655,166,0
26.164984,1700,166,0
26.198993,1732,166,0
26.232464,1752,166,0
26.267166,1758,166,0
26.301811,1766,166,0
26.333032,1770,166,0
26.364109,1778,166,0
26.397836,1781,166,0
26.430185,1785,166,0
26.463018,1783,166,0
26.496057,1782,166,0
26.530769,1781,166,0
26.560027,1781,166,0
26.592772,1781,166,0
26.918063,171,255,0
26.946747,162,255,0
26.973679,149,255,0
27.005975,134,255,0
27.064407,113,255,0
27.083034,108,255,0
27.113537,99,255,0
27.133364,96,255,0
27.15276,94,255,0
27.176677,92,255,0
27.203377,90,255,0
27.226979,80,255,0
27.257218,79,255,0
27.290468,75,255,0
27.320552,73,255,0
27.352194,71,255,0
27.386343,77,255,0
27.415975,81,255,0
27.454614,97,255,0
27.485404,112,255,0
27.521054,132,255,0
27.560007,156,255,0
27.594,192,255,0
27.630557,281,255,0
27.669499,362,255,0
27.697667,408,255,0
27.730461,454,255,0
27.765443,476,255,0
27.797197,490,255,0
27.832977,522,255,0
27.864289,818,255,0
27.898397,880,255,0
27.933219,917,255,0
27.964171,939,255,0
27.998705,955,255,0
28.030991,962,255,0
28.063745,972,255,0
28.095239,1058,255,0
28.132703,1150,255,0
28.164764,1206,255,0
28.199965,1245,255,0
28.234014,1273,255,0
28.265513,1291,255,0
28.297597,1305,255,0
28.331172,1343,255,0
28.364086,1404,255,0
28.396356,1449,255,0
28.429365,1485,255,0
28.465939,1516,255,0
28.499594,1528,255,0
28.531632,1535,255,0
28.567485,1544,255,0
28.600888,1550,255,0
28.632468,1554,255,0
28.664689,1561,255,0
28.693845,1564,255,0
28.725687,1569,255,0
28.759815,1574,255,0
28.793542,1577,255,0
28.82803,1584,255,0
28.863117,1590,255,0
28.89845,1600,255,0
28.933282,1604,255,0
29.197585,150,351,0
29.229266,136,351,0
29.263996,133,351,0
29.298386,129,351,0
29.332136,127,351,0
29.364365,129,351,0
29.39725,128,351,0
29.429684,127,351,0
29.462457,126,351,0
29.4939,126,351,0
29.526494,126,351,0
29.560859,126,351,0
29.594451,125,351,0
29.626957,126,351,0
29.661103,150,351,0
29.695552,239,351,0
29.731587,331,351,0
29.766879,402,351,0
29.796431,440,351,0
29.831057,485,351,0
29.863575,515,351,0
29.897215,535,351,0
29.931975,631,351,0
29.96494,787,351,0
29.997137,888,351,0
30.031673,957,351,0
30.065462,993,351,0
30.096913,1021,351,0
30.129947,1037,351,0
30.163405,1082,351,0
30.19637,1170,351,0
30.232209,1230,351,0
30.261531,1259,351,0
30.295776,1289,351,0
30.331091,1306,351,0
30.364044,1322,351,0
30.398464,1424,351,0
30.432142,1501,351,0
30.463904,1540,351,0
30.499952,1576,351,0
30.528609,1593,351,0
30.563192,1606,351,0
30.600037,1634,351,0
30.632674,1652,351,0
30.664552,1668,351,0
30.697332,1689,351,0
30.730226,1722,351,0
30.762183,1747,351,0
30.797326,1760,351,0
30.831673,1775,351,0
30.863532,1785,351,0
31.132935,229,436,0
31.164584,222,436,0
31.196591,214,436,0
31.228757,205,436,0
31.261869,199,436,0
31.296672,220,436,0
31.331658,231,436,0
31.365843,257,436,0
31.397851,292,436,0
31.43299,330,436,0
31.466168,367,436,0
31.495756,399,436,0
31.530706,430,436,0
31.563306,453,436,0
31.597784,763,436,0
31.630065,855,436,0
31.664376,926,436,0
31.694501,964,436,0
31.729496,1002,436,0
31.762132,1027,436,0
31.796702,1042,436,0
31.828971,1051,436,0
31.867427,1055,436,0
31.897773,1091,436,0
31.928694,1395,436,0
31.960181,1444,436,0
31.992583,1481,436,0
32.027207,1505,436,0
32.062154,1521,436,0
32.095989,1520,436,0
32.128262,1515,436,0
32.160933,1525,436,0
32.194744,1555,436,0
32.230903,1582,436,0
32.26367,1608,436,0
32.296203,1629,436,0
32.329329,1646,436,0
32.363693,1667,436,0
32.397952,1675,436,0
32.431898,1687,436,0
32.465389,1698,436,0
32.499215,1713,436,0
32.533073,1722,436,0
32.564978,1731,436,0
32.59941,1737,436,0
32.63183,1741,436,0
