timestamp,x,y,jump,saccade
1771004999.043374,549,119,0,0
1771004999.055387,839,119,0,0
1771004999.065163,737,119,0,0
1771004999.076727,754,119,0,0
1771004999.085926,563,119,0,0
1771004999.097062,466,119,0,0
1771004999.106541,572,119,0,0
1771004999.117472,544,119,0,0
1771004999.126619,427,119,0,0
1771004999.137646,536,119,0,0
1771004999.147136,471,119,0,0
1771004999.158654,487,119,0,0
1771004999.168101,461,119,0,0
1771004999.178908,434,119,0,0
1771004999.188273,579,119,0,0
1771004999.19868,595,119,0,0
1771004999.207845,620,119,0,0
1771004999.219056,621,119,0,0
1771004999.228634,582,119,0,0
1771004999.239656,621,119,0,0
1771004999.249714,688,119,0,0
1771004999.261079,746,119,0,0
1771004999.270784,819,119,0,0
1771004999.281615,958,119,0,0
1771004999.291424,848,119,0,0
1771004999.302097,740,119,0,0
1771004999.311011,748,119,0,0
1771004999.32273,793,119,0,0
1771004999.331952,780,119,0,0
1771004999.342896,886,119,0,0
1771004999.351818,896,119,0,0
1771004999.363122,913,119,0,0
1771004999.371688,949,119,0,0
1771004999.382093,984,119,0,0
1771004999.39224,993,119,0,0
1771004999.402914,839,119,0,0
1771004999.41201,897,119,0,0
1771004999.422283,984,119,0,0
1771004999.432307,1109,119,0,0
1771004999.443431,1128,119,0,0
1771004999.4531,1222,119,0,0
1771004999.463753,1103,119,0,0
1771004999.473074,971,119,0,0
1771004999.483834,1077,119,0,0
1771004999.49348,1009,119,0,0
1771004999.50517,1007,119,0,0
1771004999.514456,991,119,0,0
1771004999.525853,1005,119,0,0
1771004999.535882,1019,119,0,1
1771004999.547988,1063,119,0,1
1771004999.559023,1083,119,0,1
1771004999.570518,1364,119,0,1
1771004999.63202,1404,119,0,0
1771004999.641273,1399,119,0,0
1771004999.652908,1286,119,0,0
1771004999.694455,1523,119,0,0
1771004999.704085,1326,119,0,0
1771004999.715487,1410,119,0,0
1771004999.725566,1443,119,0,0
1771004999.735972,1492,119,0,0
1771004999.745499,1452,119,0,0
1771004999.756808,1433,119,0,0
1771004999.766163,1441,119,0,0
1771004999.777065,1484,119,0,0
1771004999.787158,1534,119,0,0
1771004999.79858,1488,119,0,0
1771004999.808568,1424,119,0,0
1771004999.81941,1446,119,0,0
1771004999.828999,1477,119,0,0
1771004999.840216,1473,119,0,0
1771004999.849663,1465,119,0,0
1771004999.861256,1489,119,0,0
1771004999.870611,1541,119,0,0
1771004999.881504,1523,119,0,0
1771004999.891506,1505,119,0,0
1771004999.903176,1468,119,0,0
1771004999.912407,1413,119,0,0
1771004999.923851,1370,119,0,0
1771004999.933144,1330,119,0,0
1771004999.944164,1356,119,0,0
1771004999.953274,1412,119,0,0
1771004999.963996,1419,119,0,0
1771004999.973968,1448,119,0,0
1771005000.122564,754,276,0,0
1771005000.134279,591,276,0,0
1771005000.144408,538,276,0,0
1771005000.155896,682,276,0,0
1771005000.165329,725,276,0,0
1771005000.176615,690,276,0,0
1771005000.186503,711,276,0,0
1771005000.197485,674,276,0,0
1771005000.206487,627,276,0,0
1771005000.218633,654,276,0,0
1771005000.227961,634,276,0,0
1771005000.239585,604,276,0,0
1771005000.248977,656,276,0,0
