timestamp,x,y,jump
28.497932,158,76,0
28.530585,194,76,0
28.568325,243,76,0
28.600011,282,76,0
28.63729,313,76,0
28.667286,331,76,0
28.706404,349,76,0
28.736498,384,76,0
28.770327,424,76,0
28.802384,459,76,0
28.834941,491,76,0
28.865012,511,76,0
28.89635,533,76,0
28.926354,566,76,0
28.962913,670,76,0
28.992341,736,76,0
29.024236,787,76,0
29.059095,827,76,0
29.09271,852,76,0
29.127488,864,76,0
29.163972,880,76,0
29.198024,887,76,0
29.233368,893,76,0
29.265455,898,76,0
29.299413,939,76,0
29.333006,971,76,0
29.367753,998,76,0
29.398794,1017,76,0
29.429527,1030,76,0
29.464162,1041,76,0
29.496495,1054,76,0
29.530927,1061,76,0
29.561805,1069,76,0
29.592032,1068,76,0
29.626815,1068,76,0
29.659467,1066,76,0
29.690318,1066,76,0
29.726935,1091,76,0
29.762543,1118,76,0
29.797364,1145,76,0
29.831388,1175,76,0
29.865799,1207,76,0
29.898222,1228,76,0
29.935115,1280,76,0
29.969076,1353,76,0
30.0,1405,76,0
30.032769,1452,76,0
30.063747,1479,76,0
30.096554,1511,76,0
30.131229,1537,76,0
30.164571,1551,76,0
30.199499,1563,76,0
30.230793,1578,76,0
30.265932,1591,76,0
30.298142,1605,76,0
30.330163,1615,76,0
30.361699,1626,76,0
30.397432,1637,76,0
30.428406,1647,76,0
30.463844,1647,76,0
30.49792,1649,76,0
30.533164,1647,76,0
30.565231,1647,76,0
30.600108,1643,76,0
30.633131,1118,76,0
30.665828,298,76,0
30.69813,222,76,0
30.731674,191,76,0
30.767454,165,76,0
30.799616,156,76,0
30.834436,149,76,0
30.864479,147,76,0
30.895284,145,76,0
30.930647,148,76,0
30.96581,150,76,0
30.996359,149,76,0
31.029921,147,76,0
31.063335,143,76,0
31.097352,145,76,0
31.133648,144,76,0
31.163482,148,76,0
31.198949,415,76,0
31.231359,453,76,0
31.267068,492,76,0
31.299999,525,76,0
31.333795,543,76,0
31.367454,554,76,0
31.402068,574,76,0
31.430681,641,76,0
31.462792,712,76,0
31.500296,770,76,0
31.532105,797,76,0
31.563847,813,76,0
31.595013,821,76,0
31.62758,832,76,0
31.661846,904,76,0
31.695084,992,76,0
31.728745,1059,76,0
31.762146,1102,76,0
31.794196,1134,76,0
31.827707,1164,76,0
31.860563,1179,76,0
31.896715,1190,76,0
31.928606,1197,76,0
31.964578,1228,76,0
31.99684,1223,76,0
32.030784,1220,76,0
32.067114,1221,76,0
32.097995,1222,76,0
32.131316,1255,76,0
32.167399,1333,76,0
32.198644,1395,76,0
32.231023,1450,76,0
32.262527,1492,76,0
32.296909,1516,76,0
32.328318,1536,76,0
32.363534,1549,76,0
32.395582,1548,76,0
32.428696,1591,76,0
32.463699,1644,76,0
32.497602,1681,76,0
32.531089,1712,76,0
32.565464,1729,76,0
32.598005,1735,76,0
32.631633,1739,76,0
32.666787,1739,76,0
32.697989,1736,76,0
32.730195,1731,76,0
32.764049,1727,76,0
32.797395,1725,76,0
32.828833,1676,76,0
32.863575,597,76,0
32.896967,296,76,0
32.932491,266,76,0
32.968748,256,76,0
33.000738,239,76,0
33.034205,228,76,0
33.066121,176,76,0
33.098473,108,76,0
33.12933,77,76,0
33.164121,61,76,0
33.199474,54,76,0
33.232872,54,76,0
33.268205,55,76,0
33.299342,53,76,0
33.331969,56,76,0
33.364188,65,76,0
33.399294,354,76,0
33.434619,394,76,0
33.466114,422,76,0
33.500641,444,76,0
33.533099,475,76,0
33.567431,490,76,0
33.595724,516,76,0
33.628333,587,76,0
33.66382,660,76,0
33.70039,702,76,0
33.730978,728,76,0
33.76245,747,76,0
33.79509,760,76,0
33.831388,769,76,0
33.865122,776,76,0
33.900241,814,76,0
33.931595,853,76,0
33.966631,893,76,0
34.000066,930,76,0
34.032763,951,76,0
34.064278,967,76,0
34.097808,974,76,0
34.132837,985,76,0
34.163132,984,76,0
34.199043,985,76,0
34.230271,987,76,0
34.261344,988,76,0
34.295245,1030,76,0
34.328949,1108,76,0
34.362705,1184,76,0
34.396925,1237,76,0
34.429838,1273,76,0
34.464426,1291,76,0
34.496429,1307,76,0
34.530683,1312,76,0
34.564904,1316,76,0
34.597417,1348,76,0
34.628297,1428,76,0
34.66042,1493,76,0
34.694903,1544,76,0
34.73276,1583,76,0
34.762522,1607,76,0
34.794526,1631,76,0
34.830643,1640,76,0
34.865483,1642,76,0
34.897747,1646,76,0
35.528911,234,166,0
35.563412,225,166,0
35.598027,218,166,0
35.630754,214,166,0
35.664466,211,166,0
35.695725,207,166,0
35.729039,209,166,0
35.763103,211,166,0
35.795583,212,166,0
35.830017,212,166,0
35.864844,226,166,0
35.898163,264,166,0
35.934337,320,166,0
35.965922,364,166,0
35.999021,396,166,0
36.031054,423,166,0
36.06496,450,166,0
36.099394,472,166,0
36.131315,488,166,0
36.165147,575,166,0
36.198424,689,166,0
36.231407,765,166,0
36.26372,813,166,0
36.296367,848,166,0
36.332903,867,166,0
36.363793,874,166,0
36.395366,868,166,0
36.428783,863,166,0
36.465258,875,166,0
36.499869,943,166,0
36.53207,1001,166,0
36.565422,1059,166,0
36.597923,1097,166,0
36.630521,1125,166,0
36.661583,1144,166,0
36.696349,1157,166,0
36.728151,1234,166,0
36.764711,1335,166,0
36.797308,1400,166,0
36.831958,1436,166,0
36.864655,1451,166,0
36.898117,1466,166,0
36.932175,1481,166,0
36.964668,1548,166,0
36.997794,1600,166,0
37.033469,1638,166,0
37.06596,1671,166,0
37.102097,1690,166,0
37.133775,1705,166,0
37.16561,1711,166,0
37.1986,1717,166,0
37.231666,1721,166,0
37.263802,1724,166,0
37.296664,1729,166,0
37.328568,1732,166,0
37.364021,1741,166,0
37.397628,1753,166,0
37.431737,1761,166,0
37.463246,1767,166,0
37.496906,1777,166,0
37.530235,1786,166,0
37.563067,1789,166,0
37.596837,1797,166,0
37.628342,1803,166,0
37.661067,1810,166,0
38.263502,133,255,0
38.295007,135,255,0
38.32649,137,255,0
38.360462,181,255,0
38.394267,257,255,0
38.427565,319,255,0
38.460036,364,255,0
38.49412,394,255,0
38.528304,408,255,0
38.560167,422,255,0
38.59403,434,255,0
38.6273,526,255,0
38.661393,627,255,0
38.694279,705,255,0
38.725661,747,255,0
38.759909,778,255,0
38.793475,806,255,0
38.827401,821,255,0
38.861901,829,255,0
38.893592,830,255,0
38.928379,831,255,0
38.960752,833,255,0
38.994218,853,255,0
39.030618,875,255,0
39.062943,892,255,0
39.097069,908,255,0
39.132131,919,255,0
39.163827,930,255,0
39.196461,939,255,0
39.228073,942,255,0
39.26068,947,255,0
39.297441,949,255,0
39.330202,975,255,0
39.365161,1002,255,0
39.397449,1021,255,0
39.434926,1041,255,0
39.463999,1054,255,0
39.498759,1066,255,0
39.53284,1081,255,0
39.568007,1100,255,0
39.601328,1155,255,0
39.63616,1195,255,0
39.666912,1223,255,0
39.700103,1253,255,0
39.73058,1276,255,0
39.761664,1290,255,0
39.794774,1346,255,0
39.826378,1392,255,0
39.858051,1435,255,0
39.89352,1469,255,0
39.929282,1492,255,0
39.960051,1517,255,0
39.995972,1540,255,0
40.02748,1554,255,0
40.060829,1571,255,0
40.093002,1581,255,0
40.128156,1587,255,0
40.163349,1590,255,0
40.198226,1597,255,0
40.230503,1600,255,0
40.261506,1576,255,0
40.295472,446,255,0
40.329348,333,255,0
40.364041,273,255,0
40.398516,239,255,0
40.433834,213,255,0
40.465819,213,255,0
40.495175,211,255,0
40.529701,209,255,0
40.56191,207,255,0
40.595548,196,255,0
40.629799,187,255,0
40.664964,183,255,0
40.696012,174,255,0
40.731927,167,255,0
40.767665,170,255,0
40.800805,185,255,0
40.834363,241,255,0
40.864466,297,255,0
40.898408,362,255,0
40.927505,400,255,0
40.96232,445,255,0
40.996799,473,255,0
41.029605,520,255,0
41.06455,650,255,0
41.098292,738,255,0
41.130298,798,255,0
41.16725,828,255,0
41.197128,845,255,0
41.22793,868,255,0
41.262102,958,255,0
41.29272,1037,255,0
41.325888,1099,255,0
41.359639,1135,255,0
41.395501,1158,255,0
41.427262,1161,255,0
41.461197,1177,255,0
41.496064,1248,255,0
41.52865,1296,255,0
41.566074,1319,255,0
41.598669,1339,255,0
41.630904,1364,255,0
41.666032,1382,255,0
41.69597,1429,255,0
41.730838,1510,255,0
41.766629,1571,255,0
41.798157,1608,255,0
41.828611,1627,255,0
41.863942,1644,255,0
41.896338,1659,255,0
41.928604,1675,255,0
41.964118,1686,255,0
42.001061,1700,255,0
42.028829,1706,255,0
42.064064,1725,255,0
42.097862,1727,255,0
42.131081,1733,255,0
42.163367,1743,255,0
42.194912,1748,255,0
42.227362,1750,255,0
42.260871,1752,255,0
42.293252,1742,255,0
42.632011,160,351,0
42.66452,156,351,0
42.697842,152,351,0
42.730254,158,351,0
42.760287,159,351,0
42.794202,155,351,0
42.830022,149,351,0
42.863079,143,351,0
42.897506,135,351,0
42.929365,139,351,0
42.96629,219,351,0
42.999119,312,351,0
43.032555,387,351,0
43.065354,439,351,0
43.097809,483,351,0
43.128905,512,351,0
43.160547,532,351,0
43.194632,544,351,0
43.229293,824,351,0
43.26204,866,351,0
43.294167,897,351,0
43.329874,914,351,0
43.363251,933,351,0
43.398538,946,351,0
43.430904,954,351,0
43.466241,971,351,0
43.496767,1029,351,0
43.528339,1089,351,0
43.562757,1145,351,0
43.596516,1171,351,0
43.63008,1192,351,0
43.663282,1199,351,0
43.700007,1271,351,0
43.736179,1394,351,0
43.768039,1483,351,0
43.801056,1539,351,0
43.833525,1567,351,0
43.862289,1589,351,0
43.899053,1636,351,0
43.932658,1695,351,0
43.965265,1740,351,0
43.999905,1770,351,0
44.032132,1787,351,0
44.06564,1806,351,0
44.093712,1814,351,0
44.129536,1818,351,0
44.162754,1827,351,0
44.193691,1829,351,0
44.225762,1831,351,0
44.260164,1832,351,0
44.294092,1822,351,0
44.326733,821,351,0
44.360005,260,351,0
44.393567,241,351,0
44.427537,215,351,0
44.461093,191,351,0
44.49534,178,351,0
44.528972,177,351,0
44.56797,179,351,0
44.597982,179,351,0
44.631923,183,351,0
44.664334,187,351,0
44.697743,190,351,0
44.729428,191,351,0
44.763039,191,351,0
44.796681,188,351,0
44.829071,187,351,0
44.864074,183,351,0
44.894549,181,351,0
44.93113,179,351,0
44.964442,188,351,0
44.996347,240,351,0
45.028325,293,351,0
45.062616,345,351,0
45.096744,384,351,0
45.130043,411,351,0
45.16083,430,351,0
45.198324,449,351,0
45.229855,460,351,0
45.264664,584,351,0
45.297051,689,351,0
45.33118,772,351,0
45.366678,818,351,0
45.398575,847,351,0
45.43136,858,351,0
45.46414,934,351,0
45.49753,1240,351,0
45.529326,1297,351,0
45.562738,1333,351,0
45.596704,1350,351,0
45.629764,1350,351,0
45.66468,1353,351,0
45.694978,1393,351,0
45.726322,1434,351,0
45.762539,1471,351,0
45.796355,1518,351,0
45.830857,1556,351,0
45.865261,1577,351,0
45.899878,1594,351,0
45.930091,1606,351,0
45.964077,1609,351,0
45.999575,1610,351,0
46.034586,1613,351,0
46.068321,1613,351,0
46.103021,1615,351,0
46.137621,1616,351,0
46.169477,1611,351,0
46.206346,994,351,0
46.235407,337,351,0
46.268271,289,351,0
46.296792,240,351,0
46.330163,217,351,0
46.361634,219,351,0
46.395773,230,351,0
46.429198,233,351,0
46.462617,235,351,0
46.497568,229,351,0
46.529766,226,351,0
46.561057,219,351,0
46.593861,209,351,0
46.625882,211,351,0
46.662253,214,351,0
46.698795,218,351,0
46.731336,248,351,0
46.763202,278,351,0
46.79796,308,351,0
46.833341,329,351,0
46.861794,343,351,0
46.898213,362,351,0
46.932692,455,351,0
46.966806,589,351,0
46.999016,670,351,0
47.031134,725,351,0
47.063661,759,351,0
47.097579,779,351,0
47.131808,790,351,0
47.166952,858,351,0
47.197488,915,351,0
47.230249,975,351,0
47.262237,1021,351,0
47.295431,1053,351,0
47.328236,1080,351,0
47.363536,1097,351,0
47.398401,1103,351,0
47.429306,1107,351,0
47.465302,1112,351,0
47.49686,1115,351,0
47.526502,1119,351,0
47.558606,1119,351,0
47.594755,1122,351,0
47.625666,1120,351,0
47.659556,1117,351,0
47.694797,1115,351,0
