timestamp,x,y,jump
226.906417,146,166,0
226.939745,160,166,0
226.972907,188,166,0
227.006372,199,166,0
227.040263,222,166,0
227.073277,233,166,0
227.105603,259,166,0
227.140731,278,166,0
227.171656,299,166,0
227.203801,299,166,0
227.238673,319,166,0
227.274615,319,166,0
227.308469,308,166,0
227.341463,318,166,0
227.373656,327,166,0
227.406115,326,166,0
227.438932,327,166,0
227.471967,322,166,0
227.5046,551,166,0
227.538613,728,166,0
227.573022,716,166,0
227.605766,724,166,0
227.638048,726,166,0
227.671357,727,166,0
227.704082,727,166,0
227.73567,742,166,0
227.768422,763,166,0
227.801234,800,166,0
227.835552,855,166,0
227.869571,880,166,0
227.903105,902,166,0
227.937232,930,166,0
227.969441,938,166,0
228.003445,947,166,0
228.037893,953,166,0
228.071405,950,166,0
228.107495,950,166,0
228.140403,1443,166,0
228.1741,1446,166,0
228.208499,1448,166,0
228.240427,1449,166,0
228.273908,1435,166,0
228.306351,1439,166,0
228.33848,1440,166,0
228.371512,1435,166,0
228.404415,1431,166,0
228.436502,1466,166,0
228.469486,1496,166,0
228.501216,1536,166,0
228.534953,1557,166,0
228.567146,1587,166,0
228.602148,1619,166,0
228.634798,1636,166,0
228.668676,1644,166,0
228.701652,1647,166,0
228.734468,1662,166,0
228.768967,1700,166,0
228.802506,1720,166,0
228.837068,1739,166,0
228.870035,1741,166,0
228.906163,1723,166,0
228.940155,671,166,0
228.974233,188,166,0
229.008823,132,166,0
229.042772,102,166,0
229.076062,53,166,0
229.109808,53,166,0
229.14201,81,166,0
229.174995,83,166,0
229.207873,88,166,0
229.239724,94,166,0
229.272094,90,166,0
229.303582,119,166,0
229.336181,307,166,0
229.36862,326,166,0
229.403972,373,166,0
229.435203,397,166,0
229.468185,418,166,0
229.501378,446,166,0
229.536863,465,166,0
229.569406,454,166,0
229.603335,464,166,0
229.6363,493,166,0
229.669796,556,166,0
229.703496,582,166,0
229.737413,618,166,0
229.769712,622,166,0
229.802943,637,166,0
229.837004,642,166,0
229.8702,650,166,0
229.903194,676,166,0
229.936524,929,166,0
229.970043,928,166,0
230.00323,957,166,0
230.037093,985,166,0
230.069826,1011,166,0
230.103375,1005,166,0
230.13694,1008,166,0
230.171528,1030,166,0
230.20501,1028,166,0
230.238132,1035,166,0
230.272337,1028,166,0
230.304642,1068,166,0
230.339223,1138,166,0
230.372072,1203,166,0
230.406761,1257,166,0
230.439504,1290,166,0
230.473011,1282,166,0
230.50642,1277,166,0
230.540489,1273,166,0
230.573475,1351,166,0
230.608033,1448,166,0
230.641229,1653,166,0
230.67411,1674,166,0
230.70685,1686,166,0
230.738789,1689,166,0
230.77122,1688,166,0
230.80299,1701,166,0
230.834747,1704,166,0
230.866673,1694,166,0
230.899955,1684,166,0
230.932914,1682,166,0
230.966348,1671,166,0
230.998267,1659,166,0
231.032813,1643,166,0
231.066547,1628,166,0
231.100148,1631,166,0
231.13223,1632,166,0
231.16769,1644,166,0
231.200822,1851,166,0
231.234631,1865,166,0
231.268449,1871,166,0
231.302849,1871,166,0
231.336075,1871,166,0
231.370508,1860,166,0
231.403552,1455,166,0
231.437728,1457,166,0
231.471351,1458,166,0
231.503754,1459,166,0
231.538121,1459,166,0
231.570101,74,166,0
231.604137,53,166,0
231.637355,53,166,0
231.67127,53,166,0
231.703005,53,166,0
231.736625,53,166,0
231.804343,69,166,0
231.870298,107,166,0
231.904931,136,166,0
231.971222,188,166,0
232.00464,214,166,0
232.038255,216,166,0
232.072707,494,166,0
232.106027,530,166,0
232.13996,800,166,0
232.174015,803,166,0
232.208628,804,166,0
232.242277,806,166,0
232.27754,801,166,0
232.310581,806,166,0
232.345957,817,166,0
232.378633,817,166,0
232.410294,823,166,0
232.443976,838,166,0
232.475575,838,166,0
232.508596,853,166,0
232.541974,870,166,0
232.573885,913,166,0
232.607321,938,166,0
232.638566,967,166,0
232.674783,986,166,0
232.707581,1016,166,0
232.74096,1046,166,0
232.776786,1045,166,0
232.808686,1045,166,0
232.841852,1043,166,0
232.874733,1053,166,0
232.909491,1235,166,0
232.940657,1237,166,0
232.973374,1241,166,0
233.00608,1250,166,0
233.03958,1240,166,0
233.070305,1243,166,0
233.103543,1244,166,0
233.135393,1247,166,0
233.16681,1592,166,0
233.200707,1594,166,0
233.236562,1631,166,0
233.268617,1676,166,0
233.301937,1712,166,0
233.33643,1735,166,0
233.369922,1737,166,0
233.402602,1746,166,0
233.439666,1756,166,0
233.474375,1739,166,0
233.508605,1224,166,0
233.54643,964,166,0
233.577772,908,166,0
233.612019,168,166,0
233.642798,119,166,0
233.675902,53,166,0
233.707671,53,166,0
233.741407,53,166,0
233.774503,53,166,0
233.80521,53,166,0
233.839131,53,166,0
233.872836,53,166,0
233.906733,53,166,0
233.939375,53,166,0
233.972737,66,166,0
234.00644,124,166,0
234.037616,166,166,0
234.071172,206,166,0
234.104004,224,166,0
234.136173,277,166,0
234.170376,333,166,0
234.204555,324,166,0
234.237596,378,166,0
234.269385,559,166,0
234.303239,555,166,0
234.336504,580,166,0
234.36863,566,166,0
234.402877,557,166,0
234.435886,557,166,0
234.470483,552,166,0
234.5037,552,166,0
234.537443,769,166,0
234.570305,1023,166,0
234.603795,1243,166,0
234.63851,1255,166,0
234.6711,1268,166,0
234.705156,1279,166,0
234.739329,1272,166,0
234.77384,1267,166,0
234.807259,1271,166,0
234.841035,1516,166,0
234.874358,1520,166,0
234.908848,1519,166,0
234.940648,1516,166,0
234.974717,1514,166,0
235.008016,1523,166,0
235.040244,1538,166,0
235.073655,1538,166,0
235.10649,1762,166,0
235.141517,1764,166,0
235.174049,1392,166,0
235.208419,1112,166,0
235.242223,1051,166,0
235.275076,845,166,0
235.30529,849,166,0
235.339131,853,166,0
235.371516,853,166,0
235.404714,176,166,0
235.437634,180,166,0
235.471083,163,166,0
235.504276,155,166,0
235.536481,152,166,0
235.570163,152,166,0
235.603884,150,166,0
235.638045,144,166,0
235.671006,149,166,0
235.703188,152,166,0
235.737132,178,166,0
235.769206,217,166,0
235.802512,254,166,0
235.837049,276,166,0
235.868701,294,166,0
235.903757,360,166,0
235.937684,387,166,0
235.971248,407,166,0
236.004151,429,166,0
236.037849,451,166,0
236.070817,469,166,0
236.105208,474,166,0
236.137169,482,166,0
236.170657,522,166,0
236.203797,571,166,0
236.238942,620,166,0
236.270756,636,166,0
236.303514,669,166,0
236.337476,993,166,0
236.369752,1006,166,0
236.404225,1008,166,0
236.438799,1003,166,0
236.471656,1182,166,0
236.504294,1209,166,0
236.537286,1234,166,0
236.570881,1228,166,0
236.605506,1232,166,0
236.638853,1521,166,0
236.673136,1534,166,0
236.704324,1537,166,0
237.003806,136,255,0
237.035411,141,255,0
237.068937,95,255,0
237.101649,86,255,0
237.135107,96,255,0
237.168799,84,255,0
237.202946,101,255,0
237.236764,102,255,0
237.269717,110,255,0
237.302625,119,255,0
237.337324,147,255,0
237.36952,191,255,0
237.405336,258,255,0
237.43742,288,255,0
237.471009,274,255,0
237.506182,310,255,0
237.53974,315,255,0
237.573487,315,255,0
237.607417,317,255,0
237.640015,339,255,0
237.672341,375,255,0
237.705601,402,255,0
237.737066,419,255,0
237.770729,440,255,0
237.80509,474,255,0
237.836874,494,255,0
237.870087,735,255,0
237.902472,736,255,0
237.936372,785,255,0
237.970513,805,255,0
238.00403,835,255,0
238.037304,885,255,0
238.072138,936,255,0
238.104479,930,255,0
238.137347,922,255,0
238.17198,917,255,0
238.203312,946,255,0
238.237356,999,255,0
238.270419,1007,255,0
238.304208,1192,255,0
238.337369,1203,255,0
238.368245,1234,255,0
238.402073,1246,255,0
238.435262,1247,255,0
238.467768,1333,255,0
238.501704,1424,255,0
238.535462,1469,255,0
