timestamp,x,y,jump,saccade
1771000057.872174,412,119,0,0
1771000057.883858,193,119,0,0
1771000057.891956,210,119,0,0
1771000057.900555,194,119,0,0
1771000057.910255,152,119,0,0
1771000057.922314,112,119,0,0
1771000057.933136,131,119,0,0
1771000057.944211,192,119,0,0
1771000057.953696,230,119,0,0
1771000057.965456,217,119,0,0
1771000057.974885,182,119,0,0
1771000057.986267,120,119,0,0
1771000057.995472,133,119,0,0
1771000058.006635,87,119,0,0
1771000058.015831,96,119,0,0
1771000058.027673,70,119,0,0
1771000058.036692,124,119,0,0
1771000058.048613,55,119,0,0
1771000058.058385,140,119,0,0
1771000058.069863,113,119,0,0
1771000058.079815,176,119,0,0
1771000058.091606,108,119,0,0
1771000058.101285,167,119,0,0
1771000058.113175,191,119,0,0
1771000058.124688,119,119,0,0
1771000058.136468,213,119,0,0
1771000058.145807,192,119,0,0
1771000058.158577,211,119,0,0
1771000058.168475,234,119,0,0
1771000058.180255,193,119,0,0
1771000058.189491,171,119,0,0
1771000058.201237,181,119,0,0
1771000058.210568,234,119,0,0
1771000058.222228,164,119,0,0
1771000058.232017,168,119,0,0
1771000058.243636,88,119,0,0
1771000058.253368,100,119,0,0
1771000058.265857,190,119,0,0
1771000058.27612,135,119,0,0
1771000058.287415,53,119,0,0
1771000058.297204,98,119,0,0
1771000058.309012,116,119,0,0
1771000058.318367,51,119,0,0
1771000058.330598,130,119,0,0
1771000058.339879,133,119,0,0
1771000058.351843,70,119,0,0
1771000058.361133,101,119,0,0
1771000058.37295,214,119,0,0
1771000058.382787,247,119,0,0
1771000058.3944,226,119,0,0
1771000058.403993,280,119,0,0
1771000058.416203,242,119,0,0
1771000058.425929,283,119,0,0
1771000058.437149,335,119,0,0
1771000058.446702,299,119,0,0
1771000058.459885,473,119,0,0
1771000058.469424,356,119,0,0
1771000058.481922,400,119,0,0
1771000058.492143,375,119,0,0
1771000058.503891,324,119,0,0
1771000058.512989,413,119,0,1
1771000058.525417,456,119,0,1
1771000058.535414,435,119,0,1
1771000058.588667,803,119,0,1
1771000058.598011,719,119,0,0
1771000058.610229,637,119,0,0
1771000058.619193,675,119,0,0
1771000058.630803,656,119,0,0
1771000058.640389,676,119,0,0
1771000058.652244,669,119,0,0
1771000058.66161,737,119,0,0
1771000058.673438,771,119,0,0
1771000058.683644,586,119,0,0
1771000058.694699,653,119,0,0
1771000058.703585,609,119,0,0
1771000058.716112,669,119,0,0
1771000058.727355,650,119,0,0
1771000058.739431,764,119,0,0
1771000058.748685,768,119,0,0
1771000058.761057,789,119,0,0
1771000058.77047,836,119,0,0
1771000058.78174,854,119,0,0
1771000058.791181,812,119,0,0
1771000058.802533,836,119,0,0
1771000058.812029,741,119,0,0
1771000058.823663,723,119,0,0
