timestamp,x,y,jump,saccade
1771000057.872174,412,109.52307692307693,0,0
1771000057.883858,193,151.52307692307693,0,0
1771000057.891956,210,181.52307692307693,0,0
1771000057.900555,194,202.52307692307693,0,0
1771000057.910255,152,215.52307692307693,0,0
1771000057.922314,112,222.52307692307693,0,0
1771000057.933136,131,225.52307692307693,0,0
1771000057.944211,192,225.52307692307693,0,0
1771000057.953696,230,224.52307692307693,0,0
1771000057.965456,217,223.52307692307693,0,0
1771000057.974885,182,223.52307692307693,0,0
1771000057.986267,120,224.52307692307693,0,0
1771000057.995472,133,227.52307692307693,0,0
1771000058.006635,87,230.52307692307693,0,0
1771000058.015831,96,234.52307692307693,0,0
1771000058.027673,70,238.52307692307693,0,0
1771000058.036692,124,241.52307692307693,0,0
1771000058.048613,55,243.52307692307693,0,0
1771000058.058385,140,243.52307692307693,0,0
1771000058.069863,113,242.52307692307693,0,0
1771000058.079815,176,238.52307692307693,0,0
1771000058.091606,108,233.52307692307693,0,0
1771000058.101285,167,226.52307692307693,0,0
1771000058.113175,191,218.52307692307693,0,0
1771000058.124688,119,208.52307692307693,0,0
1771000058.136468,213,198.52307692307693,0,0
1771000058.145807,192,187.52307692307693,0,0
1771000058.158577,211,177.52307692307693,0,0
1771000058.168475,234,168.52307692307693,0,0
1771000058.180255,193,161.52307692307693,0,0
1771000058.189491,171,155.52307692307693,0,0
1771000058.201237,181,150.52307692307693,0,0
1771000058.210568,234,147.52307692307693,0,0
1771000058.222228,164,146.52307692307693,0,0
1771000058.232017,168,145.52307692307693,0,0
1771000058.243636,88,144.52307692307693,0,0
1771000058.253368,100,144.52307692307693,0,0
1771000058.265857,190,144.52307692307693,0,0
1771000058.27612,135,143.52307692307693,0,0
1771000058.287415,53,142.52307692307693,0,0
1771000058.297204,98,141.52307692307693,0,0
1771000058.309012,116,139.52307692307693,0,0
1771000058.318367,51,137.52307692307693,0,0
1771000058.330598,130,135.52307692307693,0,0
1771000058.339879,133,133.52307692307693,0,0
1771000058.351843,70,131.52307692307693,0,0
1771000058.361133,101,129.52307692307693,0,0
1771000058.37295,214,127.52307692307693,0,0
1771000058.382787,247,125.52307692307693,0,0
1771000058.3944,226,123.52307692307693,0,0
1771000058.403993,280,122.52307692307693,0,0
1771000058.416203,242,121.52307692307693,0,0
1771000058.425929,283,121.52307692307693,0,0
1771000058.437149,335,121.52307692307693,0,0
1771000058.446702,299,123.52307692307693,0,0
1771000058.459885,473,125.52307692307693,0,0
1771000058.469424,356,128.52307692307693,0,0
1771000058.481922,400,133.52307692307693,0,0
1771000058.492143,375,137.52307692307693,0,0
1771000058.503891,324,142.52307692307693,0,0
1771000058.512989,413,147.52307692307693,0,1
1771000058.525417,456,150.52307692307693,0,1
1771000058.535414,435,152.52307692307693,0,1
1771000058.588667,803,151.52307692307693,0,1
1771000058.598011,719,147.52307692307693,0,0
1771000058.610229,637,141.52307692307693,0,0
1771000058.619193,675,132.52307692307693,0,0
