timestamp,x,y,jump,saccade
1771004971.567933,211,119,0,0
1771004971.579493,343,119,0,0
1771004971.588567,499,119,0,0
1771004971.599784,515,119,0,0
1771004971.608806,575,119,0,0
1771004971.620267,657,119,0,0
1771004971.628262,603,119,0,0
1771004971.640133,658,119,0,0
1771004971.649778,631,119,0,0
1771004971.660772,699,119,0,0
1771004971.670689,669,119,0,0
1771004971.681085,760,119,0,0
1771004971.690194,853,119,0,0
1771004971.702004,786,119,0,0
1771004971.711688,806,119,0,0
1771004971.723118,814,119,0,0
1771004971.732812,816,119,0,0
1771004971.745001,823,119,0,0
1771004971.754043,872,119,0,0
1771004971.765066,818,119,0,0
1771004971.776246,755,119,0,0
1771004971.787543,798,119,0,0
1771004971.796704,768,119,0,0
1771004971.807949,752,119,0,0
1771004971.817431,801,119,0,0
1771004971.82969,773,119,0,0
1771004971.839305,767,119,0,0
1771004971.850915,991,119,0,0
1771004971.860663,941,119,0,0
1771004971.872204,899,119,0,0
1771004971.881826,969,119,0,0
1771004971.894171,933,119,0,0
1771004971.904699,952,119,0,0
1771004971.916591,1012,119,0,0
1771004971.92793,1154,119,0,0
1771004971.939493,1110,119,0,0
1771004971.948826,1159,119,0,0
1771004971.960951,1240,119,0,0
1771004971.971425,1249,119,0,0
1771004971.983182,1161,119,0,0
1771004971.992786,1194,119,0,0
1771004972.005227,1309,119,0,0
1771004972.014648,1358,119,0,0
1771004972.026203,1433,119,0,0
1771004972.036136,1447,119,0,0
1771004972.047218,1395,119,0,0
1771004972.057274,1412,119,0,0
1771004972.069345,1434,119,0,0
1771004972.079238,1469,119,0,0
1771004972.1634,781,276,0,0
1771004972.174913,784,276,0,0
1771004972.184056,747,276,0,0
1771004972.197058,706,276,0,0
1771004972.206073,776,276,0,0
1771004972.217913,743,276,0,0
1771004972.228125,742,276,0,0
1771004972.239188,727,276,0,0
1771004972.248626,786,276,0,0
1771004972.259432,791,276,0,0
1771004972.269219,764,276,0,0
1771004972.280904,791,276,0,0
1771004972.29039,808,276,0,0
1771004972.301581,868,276,0,0
1771004972.31082,892,276,0,0
