timestamp,x,y,jump,saccade
1771004974.502481,1715,762,1,0
1771004974.516322,1705,725,1,0
1771004974.526997,1723,710,1,0
1771004974.539573,1756,719,1,0
1771004974.550118,1753,712,1,0
1771004974.562014,1663,697,1,0
1771004974.574016,1648,716,1,0
1771004974.588522,919,765,1,0
1771004974.630958,326,705,0,0
1771004974.64693,153,760,0,0
1771004974.688382,149,713,0,0
1771004974.706832,179,705,0,0
1771004974.719453,192,736,0,0
1771004974.736622,142,738,0,0
1771004974.75175,56,733,0,0
1771004974.765502,155,719,0,0
1771004974.777466,82,731,0,0
1771004974.789289,253,710,0,0
1771004974.800735,282,718,0,0
1771004974.812423,291,715,0,0
1771004974.822714,187,728,0,0
1771004974.904821,211,717,0,0
1771004974.914633,267,709,0,0
1771004974.926174,237,718,0,0
1771004974.937857,221,695,0,0
1771004974.94968,191,701,0,0
1771004974.959712,210,682,0,0
1771004974.97604,230,689,0,0
1771004975.006433,235,678,0,0
1771004975.05156,286,675,0,0
1771004975.081362,600,717,0,0
1771004975.102535,587,687,0,0
1771004975.116132,565,661,0,0
1771004975.129396,556,679,0,0
1771004975.140034,530,699,0,0
1771004975.152781,603,677,0,0
1771004975.162844,578,702,0,0
1771004975.178269,623,718,0,0
1771004975.189221,662,732,0,0
1771004975.204151,672,750,0,0
1771004975.214964,548,718,0,0
1771004975.229113,584,723,0,0
1771004975.239963,608,721,0,0
1771004975.250734,596,711,0,0
1771004975.26023,714,722,0,0
1771004975.273652,855,740,0,0
1771004975.284319,787,733,0,0
1771004975.297302,834,735,0,0
1771004975.312259,822,762,0,0
1771004975.325422,855,761,0,0
1771004975.336208,845,757,0,0
1771004975.348462,846,768,0,0
1771004975.36011,811,743,0,0
1771004975.372157,1031,681,0,0
1771004975.382505,999,674,0,0
1771004975.394034,1055,686,0,0
1771004975.404183,1095,692,0,0
1771004975.416593,1136,660,0,0
1771004975.426168,1116,642,0,0
1771004975.439138,1121,683,0,0
1771004975.448602,1153,695,0,0
1771004975.46013,1133,696,0,0
1771004975.469824,1210,711,0,0
1771004975.481828,1333,711,0,0
1771004975.491337,1393,684,0,0
1771004975.503225,1367,683,0,0
1771004975.513158,1472,720,0,0
1771004975.526354,1432,709,0,0
1771004975.535422,1475,704,0,0
1771004975.546077,1512,711,0,0
1771004975.556607,1493,715,0,0
1771004975.568899,1486,712,0,0
1771004975.579392,1565,704,0,0
1771004975.591108,1542,711,0,0
1771004975.601003,1558,727,0,0
1771004975.613004,1718,779,0,0
1771004975.621802,1752,753,0,0
1771004975.63373,1769,762,0,0
1771004975.643628,1776,767,0,0
1771004975.65567,1784,761,0,0
1771004975.672818,1781,783,0,0
1771004975.688845,1778,758,0,0
1771004975.699895,1767,771,0,0
1771004975.712516,1749,764,1,0
1771004975.722598,1796,744,1,0
1771004975.734762,1825,741,1,0
1771004975.74649,1728,708,1,0
1771004975.767572,1721,721,1,0
1771004975.778175,1466,747,1,0
1771004975.877397,205,971,1,0
1771004975.891165,166,916,0,0
1771004975.901342,55,890,0,0
1771004975.912922,219,901,0,0
1771004975.923607,100,902,0,0
1771004975.936565,57,831,0,0
1771004975.946163,51,818,0,0
1771004975.958389,113,842,0,0
1771004975.967501,125,871,0,0
1771004975.978748,157,881,0,0
1771004975.989662,134,917,0,0
1771004976.022736,143,888,0,0
1771004976.043694,341,935,0,0
1771004976.063041,320,913,0,0
1771004976.078186,389,891,0,0
1771004976.089953,402,918,0,0
1771004976.100204,324,923,0,0
1771004976.111949,354,906,0,0
1771004976.124334,398,912,0,0
1771004976.136597,396,931,0,0
1771004976.147096,385,923,0,0
1771004976.159223,379,912,0,0
1771004976.169145,354,886,0,0
1771004976.181163,443,901,0,0
1771004976.190867,312,889,0,0
1771004976.20281,315,878,0,0
1771004976.212594,350,866,0,0
1771004976.224455,402,880,0,0
1771004976.306194,376,884,0,0
1771004976.318847,379,869,0,0
1771004976.328343,441,878,0,0
1771004976.339726,584,831,0,0
1771004976.349381,566,823,0,0
1771004976.36085,592,801,0,0
1771004976.370217,642,844,0,0
1771004976.382446,724,803,0,0
1771004976.392045,770,848,0,0
1771004976.403575,685,813,0,0
1771004976.412562,737,801,0,0
1771004976.42506,725,810,0,0
1771004976.4349,690,831,0,0
1771004976.446432,671,811,0,0
1771004976.456495,728,845,0,0
1771004976.468483,736,867,0,0
1771004976.478113,744,866,0,0
1771004976.489646,743,872,0,0
1771004976.500164,757,833,0,0
1771004976.512668,705,840,0,0
1771004976.521818,796,880,0,0
1771004976.533657,971,927,0,0
1771004976.543035,998,924,0,0
1771004976.554526,1032,879,0,0
1771004976.563495,1108,820,0,0
1771004976.575444,1136,818,0,0
1771004976.585277,1118,818,0,0
1771004976.59711,1155,806,0,0
1771004976.606777,1229,773,0,0
1771004976.619616,1402,797,0,0
1771004976.628837,1319,813,0,0
1771004976.640978,1285,848,0,0
1771004976.651446,1318,855,0,0
1771004976.664425,1347,855,0,0
1771004976.676993,1423,846,0,0
1771004976.689638,1477,855,0,0
1771004976.699634,1476,835,0,0
1771004976.711595,1345,823,0,0
1771004976.722525,1373,811,0,0
1771004976.735058,1364,839,0,0
1771004976.744714,1364,864,0,0
1771004976.755523,1353,852,0,0
1771004976.765313,1351,830,0,0
1771004976.77683,1461,845,0,0
1771004976.787122,1478,882,0,0
1771004976.798691,1429,888,0,0
1771004976.808591,1485,869,0,0
1771004976.819821,1417,898,0,0
1771004976.829158,1481,871,0,0
1771004976.841772,1471,873,0,0
1771004976.851014,1455,859,0,0
