timestamp,x,y,jump,saccade
1771004971.567933,211,425.2857142857143,0,0
1771004971.579493,343,359.2857142857143,0,0
1771004971.588567,499,304.2857142857143,0,0
1771004971.599784,515,260.2857142857143,0,0
1771004971.608806,575,225.28571428571428,0,0
1771004971.620267,657,198.28571428571428,0,0
1771004971.628262,603,178.28571428571428,0,0
1771004971.640133,658,163.28571428571428,0,0
1771004971.649778,631,154.28571428571428,0,0
1771004971.660772,699,148.28571428571428,0,0
1771004971.670689,669,145.28571428571428,0,0
1771004971.681085,760,144.28571428571428,0,0
1771004971.690194,853,144.28571428571428,0,0
1771004971.702004,786,145.28571428571428,0,0
1771004971.711688,806,146.28571428571428,0,0
1771004971.723118,814,147.28571428571428,0,0
1771004971.732812,816,147.28571428571428,0,0
1771004971.745001,823,147.28571428571428,0,0
1771004971.754043,872,145.28571428571428,0,0
1771004971.765066,818,143.28571428571428,0,0
1771004971.776246,755,139.28571428571428,0,0
1771004971.787543,798,134.28571428571428,0,0
1771004971.796704,768,128.28571428571428,0,0
1771004971.807949,752,121.28571428571428,0,0
1771004971.817431,801,113.28571428571428,0,0
1771004971.82969,773,106.28571428571428,0,0
1771004971.839305,767,98.28571428571428,0,0
1771004971.850915,991,91.28571428571428,0,0
1771004971.860663,941,85.28571428571428,0,0
1771004971.872204,899,80.28571428571428,0,0
1771004971.881826,969,75.28571428571428,0,0
1771004971.894171,933,71.28571428571428,0,0
1771004971.904699,952,68.28571428571428,0,0
1771004971.916591,1012,65.28571428571428,0,0
1771004971.92793,1154,62.28571428571428,0,0
1771004971.939493,1110,58.28571428571428,0,0
1771004971.948826,1159,55.28571428571428,0,0
1771004971.960951,1240,51.28571428571428,0,0
1771004971.971425,1249,46.28571428571428,0,0
1771004971.983182,1161,42.28571428571428,0,0
1771004971.992786,1194,37.28571428571428,0,0
1771004972.005227,1309,33.28571428571428,0,0
1771004972.014648,1358,29.285714285714278,0,0
1771004972.026203,1433,26.285714285714278,0,0
1771004972.036136,1447,24.285714285714278,0,0
1771004972.047218,1395,24.285714285714278,0,0
1771004972.057274,1412,26.285714285714278,0,0
1771004972.069345,1434,29.285714285714278,0,0
1771004972.079238,1469,34.28571428571428,0,0
1771004972.091013,1520,169,1,0
1771004972.100572,1444,178,1,0
1771004972.112325,1453,189,1,0
1771004972.121976,1489,202,1,0
1771004972.133412,1421,215,1,0
1771004972.142623,1304,230,1,0
1771004972.154169,885,245,1,0
1771004972.1634,781,266.21153846153845,0,0
1771004972.174913,784,281.21153846153845,0,0
1771004972.184056,747,295.21153846153845,0,0
1771004972.197058,706,307.21153846153845,0,0
1771004972.206073,776,318.21153846153845,0,0
1771004972.217913,743,327.21153846153845,0,0
1771004972.228125,742,334.21153846153845,0,0
1771004972.239188,727,339.21153846153845,0,0
1771004972.248626,786,342.21153846153845,0,0
1771004972.259432,791,342.21153846153845,0,0
1771004972.269219,764,341.21153846153845,0,0
1771004972.280904,791,338.21153846153845,0,0
1771004972.29039,808,333.21153846153845,0,0
1771004972.301581,868,326.21153846153845,0,0
1771004972.31082,892,319.21153846153845,0,0
1771004972.322359,878,311.21153846153845,0,0
1771004972.331636,822,302.21153846153845,0,0
1771004972.342694,894,294.21153846153845,0,0
1771004972.351858,764,286.21153846153845,0,0
1771004972.363281,858,279.21153846153845,0,0
1771004972.373293,839,273.21153846153845,0,0
1771004972.38478,1021,269.21153846153845,0,0
1771004972.393886,1174,265.21153846153845,0,0
1771004972.405527,1144,263.21153846153845,0,0
1771004972.414572,1144,262.21153846153845,0,0
1771004972.426122,1068,262.21153846153845,0,0
1771004972.435487,1116,263.21153846153845,0,0
1771004972.447376,1066,265.21153846153845,0,0
1771004972.456636,1125,267.21153846153845,0,0
1771004972.468051,1140,269.21153846153845,0,0
1771004972.477662,1093,271.21153846153845,0,0
1771004972.489914,1106,272.21153846153845,0,0
1771004972.499212,1094,272.21153846153845,0,0
1771004972.511415,1126,271.21153846153845,0,0
1771004972.521536,1049,269.21153846153845,0,0
1771004972.534097,1132,266.21153846153845,0,0
1771004972.54343,1089,262.21153846153845,0,0
1771004972.555471,1164,257.21153846153845,0,0
1771004972.630169,1285,251.21153846153845,0,0
1771004972.642196,1476,244.21153846153845,0,0
1771004972.651488,1450,237.21153846153845,0,0
1771004972.66331,1422,231.21153846153845,0,0
1771004972.672274,1494,225.21153846153845,0,0
